document_id,document_type,identifier,title,date,url,exclusion_reason
18691,proclamation,5539,national fire fighters day 1986,"October 08, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5539-national-fire-fighters-day-1986,public_commemoration
18692,proclamation,5540,general pulaski memorial day 1986,"October 08, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5540-general-pulaski-memorial-day-1986,observance_designation
18693,proclamation,5541,columbus day 1986,"October 08, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5541-columbus-day-1986,observance_designation
18694,proclamation,5542,american liver foundation national liver awareness month 1986,"October 08, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5542-american-liver-foundation-national-liver-awareness-month-1986,observance_designation
18695,proclamation,5543,national down syndrome month 1986,"October 08, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5543-national-down-syndrome-month-1986,observance_designation
18696,proclamation,5537,national drug abuse education and prevention week and national drug,"October 06, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5537-national-drug-abuse-education-and-prevention-week-and-national-drug,observance_designation
18697,proclamation,5536,national outreach the rural disabled day 1986,"October 04, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5536-national-outreach-the-rural-disabled-day-1986,observance_designation
18698,proclamation,5535,fire prevention week 1986,"September 30, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5535-fire-prevention-week-1986,observance_designation
18699,proclamation,5533,child health day 1986,"September 23, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5533-child-health-day-1986,observance_designation
18700,proclamation,5534,veterans day 1986,"September 23, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5534-veterans-day-1986,public_commemoration
18701,proclamation,5531,emergency medical services week 1986,"September 22, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5531-emergency-medical-services-week-1986,public_commemoration
18702,proclamation,5532,american business womens day 1986,"September 22, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5532-american-business-womens-day-1986,observance_designation
18703,proclamation,5528,national historically black colleges week 1986,"September 20, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5528-national-historically-black-colleges-week-1986,observance_designation
18704,proclamation,5529,national school age child care awareness week 1986,"September 20, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5529-national-school-age-child-care-awareness-week-1986,observance_designation
18705,proclamation,5530,ethnic american day 1986,"September 20, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5530-ethnic-american-day-1986,observance_designation
18706,proclamation,5527,world food day 1986,"September 18, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5527-world-food-day-1986,public_commemoration
18707,proclamation,5526,citizenship day and constitution week 1986,"September 17, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5526-citizenship-day-and-constitution-week-1986,public_commemoration
18708,proclamation,5525,national infection control week 1986 and 1987,"September 15, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5525-national-infection-control-week-1986-and-1987,observance_designation
18712,proclamation,5521,federal lands cleanup day 1986,"September 05, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5521-federal-lands-cleanup-day-1986,public_commemoration
18714,proclamation,5519,adult literacy awareness month 1986,"August 27, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5519-adult-literacy-awareness-month-1986,observance_designation
18715,proclamation,5518,womens equality day 1986,"August 26, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5518-womens-equality-day-1986,observance_designation
18717,proclamation,5516,national neighborhood crime watch day 1986,"August 12, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5516-national-neighborhood-crime-watch-day-1986,public_commemoration
18718,proclamation,5515,helsinki human rights day 1986,"August 01, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5515-helsinki-human-rights-day-1986,public_commemoration
18719,proclamation,5513,national family reunion weekend 1986,"July 29, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5513-national-family-reunion-weekend-1986,public_commemoration
18720,proclamation,5514,national nuclear medicine week 1986,"July 29, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5514-national-nuclear-medicine-week-1986,public_commemoration
18721,proclamation,5512,captive nations week 1986,"July 21, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5512-captive-nations-week-1986,public_commemoration
18722,proclamation,5511,national air traffic control day 1986,"July 03, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5511-national-air-traffic-control-day-1986,observance_designation
18723,proclamation,5509,let freedom ring day 1986,"July 02, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5509-let-freedom-ring-day-1986,observance_designation
18724,proclamation,5510,national immigrants day 1986,"July 02, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5510-national-immigrants-day-1986,public_commemoration
18725,proclamation,5507,national literacy day 1986,"July 01, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5507-national-literacy-day-1986,observance_designation
18726,proclamation,5508,minority enterprise development week 1986,"July 01, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5508-minority-enterprise-development-week-1986,observance_designation
18727,proclamation,5506,national homelessness awareness week 1986,"June 25, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5506-national-homelessness-awareness-week-1986,observance_designation
18728,proclamation,5505,national save american industry and jobs day 1986,"June 21, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5505-national-save-american-industry-and-jobs-day-1986,public_commemoration
18729,proclamation,5502,national agricultural export week 1986,"June 19, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5502-national-agricultural-export-week-1986,public_commemoration
18732,proclamation,5501,baltic freedom day 1986,"June 12, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5501-baltic-freedom-day-1986,public_commemoration
18733,proclamation,5500,youth suicide prevention month 1986,"June 10, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5500-youth-suicide-prevention-month-1986,observance_designation
18734,proclamation,5499,national childrens accident prevention week 1986,"June 07, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5499-national-childrens-accident-prevention-week-1986,observance_designation
18736,proclamation,5496,national neighborhood housing services week 1986,"May 30, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5496-national-neighborhood-housing-services-week-1986,observance_designation
18737,proclamation,5497,national theatre week 1986,"May 30, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5497-national-theatre-week-1986,observance_designation
18738,proclamation,5495,national child safety month 1986,"May 28, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5495-national-child-safety-month-1986,public_commemoration
18739,proclamation,5494,critical care week 1986,"May 25, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5494-critical-care-week-1986,public_commemoration
18740,proclamation,5492,national food bank week 1986,"May 23, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5492-national-food-bank-week-1986,observance_designation
18741,proclamation,5493,hands across america day 1986,"May 23, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5493-hands-across-america-day-1986,public_commemoration
18742,proclamation,5490,prayer for peace memorial day 1986,"May 22, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5490-prayer-for-peace-memorial-day-1986,memorial_half_staff
18743,proclamation,5491,national birds prey month 1986,"May 22, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5491-national-birds-prey-month-1986,observance_designation
18744,proclamation,5486,better hearing and speech month 1986,"May 21, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5486-better-hearing-and-speech-month-1986,public_commemoration
18745,proclamation,5487,national tourism week 1986,"May 21, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5487-national-tourism-week-1986,public_commemoration
18746,proclamation,5488,older americans melanomaskin cancer detection and prevention week 1986,"May 21, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5488-older-americans-melanomaskin-cancer-detection-and-prevention-week-1986,public_commemoration
18747,proclamation,5489,national farm safety week 1986,"May 21, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5489-national-farm-safety-week-1986,observance_designation
18749,proclamation,5484,andrei sakharov day,"May 20, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5484-andrei-sakharov-day,public_commemoration
18750,proclamation,5485,national maritime day 1986,"May 20, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5485-national-maritime-day-1986,public_commemoration
18751,proclamation,5482,world trade week 1986,"May 19, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5482-world-trade-week-1986,observance_designation
18752,proclamation,5481,national digestive diseases awareness week 1986,"May 17, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5481-national-digestive-diseases-awareness-week-1986,observance_designation
18754,proclamation,5479,jewish heritage week 1986,"May 15, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5479-jewish-heritage-week-1986,public_commemoration
18755,proclamation,5480,national defense transportation day and national transportation week,"May 15, 1986",https://www.presidency.ucsb.edu/documents/proclamation-5480-national-defense-transportation-day-and-national-transportation-week,public_commemoration
